10351647	CIGADesign	100023	钟表	2854172.74610000
10912990	ONLYOU/奥利妮	100023	钟表	1410062.40550000
10038647	UMARK/优唛	100023	钟表	22677.50000000
10157092	Three Squirrels/三只松鼠	100010	食品饮料	698129348.48430000
10036187	伊利	100009	母婴童装	125474540.11990000
10653804	BE＆CHEERY/百草味	100010	食品饮料	439191169.22210000
10424614	良品铺子	100010	食品饮料	415659423.84330000
10081818	蒙牛	100010	食品饮料	307634198.70260000
10702390	五芳斋	100010	食品饮料	23978677.90050000
10518828	李子柒	100010	食品饮料	121122819.79960000
10670641	认养一头牛	100010	食品饮料	79532525.85060000
10873234	pp/盼盼	100010	食品饮料	92345961.28850000
10306271	元気森林	100010	食品饮料	94591732.95080000
10789079	三元	100010	食品饮料	81261068.40470000
10710749	好欢螺	100010	食品饮料	68010554.40600000
10796250	周黑鸭	100010	食品饮料	43315915.54370000
10133261	白家（白家、阿宽、川香厨房）	100010	食品饮料	52199962.23870000
10282492	五谷磨房	100010	食品饮料	41130424.16280000
10765205	沃隆	100010	食品饮料	34287950.41120000
10291509	ChaCheer/洽洽	100010	食品饮料	40250590.31900000
10231031	拉面说	100010	食品饮料	39168347.15700000
10726126	Lay’s/乐事	100010	食品饮料	34269188.49810000
10147850	好想你	100010	食品饮料	34457969.05210000
10280476	LEASUN FOOD/林家铺子	100010	食品饮料	21338401.25480000
10308224	舌里	100010	食品饮料	28561448.33430000
10154796	NONG SHIM/农心	100010	食品饮料	19152690.66200000
10590673	北京稻香村	100010	食品饮料	13355067.66350000
12654609	HONLIFE/好麦多	100010	食品饮料	24735440.09620000
10486951	福事多	100010	食品饮料	12424465.49330000
10328646	卜珂零点	100010	食品饮料	14587143.24730000
10788335	八马	100010	食品饮料	10818679.78790000
10015907	只投螺碗	100010	食品饮料	14483370.30790000
12653347	AIRMETER	100010	食品饮料	10900562.85000000
10236530	柳江人家	100010	食品饮料	9633993.66970000
10754652	倪宅	100010	食品饮料	15162573.11770000
10978689	海狸先生	100010	食品饮料	11971251.63290000
10921312	藤壶岛	100010	食品饮料	9885373.14360000
11019822	七年五季	100010	食品饮料	11338343.81550000
10057832	霸蛮	100010	食品饮料	13338342.53270000
10989553	LAO XIAN SHENG FOOD/老先生食品	100010	食品饮料	8026541.16160000
11031071	巧媳妇（食品）	100010	食品饮料	11650059.47030000
10356159	肖三婆	100010	食品饮料	6017025.03200000
10136500	红谷林	100010	食品饮料	11209080.17760000
10346747	饭扫光	100010	食品饮料	7151762.72620000
10868793	西域美农	100002	生鲜	2605253.60380000
10499017	味滋源	100010	食品饮料	3609958.76380000
10051239	凯利来	100010	食品饮料	5062585.28150000
10559716	臻鲜	100010	食品饮料	6002886.53660000
10566280	安记	100010	食品饮料	4179167.01140000
10549506	CAFINE/刻凡（百货食品）	100010	食品饮料	2992282.51080000
10214239	熊孩子	100010	食品饮料	2375128.38100000
10056522	绝世	100002	生鲜	8818106.23310000
11029379	鲜呆这	100010	食品饮料	3464188.20000000
10746740	Honice's/荷乐士	100010	食品饮料	4369760.95170000
10363791	火号火焰兔	100010	食品饮料	1552765.51700000
10600172	莎布蕾	100010	食品饮料	2707479.64540000
10980615	每日黑巧	100010	食品饮料	538567.52250000
10879196	何氏爱民	100010	食品饮料	4215294.43500000
12656363	小贤为记	100010	食品饮料	3111589.20200000
10998627	LITTLEYOUNGER/小养	100010	食品饮料	637897.80200000
10820993	开小差	100010	食品饮料	800449.67760000
12656582	味有道	100010	食品饮料	571853.43260000
12656401	小厨有面	100010	食品饮料	2013912.60000000
10419906	沏茶有道	100010	食品饮料	261072.03090000
12657056	ORCHARD FARMER	100010	食品饮料	544796.99130000
10901016	麦初心语	100010	食品饮料	286052.10760000
10876037	优佰惠	100010	食品饮料	102045.76610000
10909567	老安记建源	100010	食品饮料	29039.05000000
10072004	欧佩妮	100010	食品饮料	2978.08000000
